DAY,RECORD_NUMBER,MEAN_TEMP,HIGH_TEMP,HIGH_TEMP_TIME,LOW_TEMP,LOW_TEMP_TIME,MEAN_TEMP_15,HIGH_TEMP_15,HIGH_TEMP_15_TIME,LOW_TEMP_15,LOW_TEMP_15_TIME,HEAT_DEG_DAYS,COOL_DEG_DAYS,RAIN,AVG_WIND_SPEED,HIGH_WIND_SPEED,HIGH_WIND_SPEED_TIME,DOM_DIR,MEAN_HUMID,HIGH_HUMID,HIGH_HUMID_TIME,LOW_HUMID,LOW_HUMID_TIME,MEAN_BAROM,HIGH_BAROM,HIGH_BAROM_TIME,LOW_BAROM,LOW_BAROM_TIME,MEAN_RADIATION,HIGH_RADIATION,HIGH_UV,GDD
14/09/20,2084,"22,00","28,3",15:01:00,"16,2",07:39:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,7","0,0","4,10","24,1",14:29:00,163,"63,74",88,23:55:00,46,11:19:00,"1024,4","1025,5",01:00:00,"1022,7",19:18:00,,,,"12,02"
15/09/20,2085,"23,40","28,6",16:57:00,"18,4",01:03:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,0","0,0","6,30","30,6",04:35:00,196,"71,71",91,22:49:00,49,16:59:00,"1022,4","1024,7",01:22:00,"1020,3",18:42:00,,,,"13,35"
16/09/20,2086,"22,70","29,3",15:09:00,"17,0",07:58:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,4","0,0","4,50","27,4",14:44:00,188,"68,62",91,00:05:00,44,15:06:00,"1020,1","1021,9",00:03:00,"1018,0",18:24:00,,,,"12,72"
17/09/20,2087,"21,80","27,8",12:36:00,"17,2",05:34:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,5","0,0","4,10","29,0",14:20:00,178,"70,97",85,08:42:00,48,16:27:00,1018,"1019,6",00:34:00,"1016,5",18:17:00,,,,"11,84"
18/09/20,2088,"20,60","23,5",14:14:00,"18,1",07:53:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,3","15,8","3,60","32,2",07:30:00,164,"83,53",95,08:44:00,70,13:36:00,"1017,2","1018,5",09:51:00,"1016,0",19:00:00,,,,"10,60"
19/09/20,2089,"22,80","29,3",16:44:00,"16,9",07:42:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,4","0,0","6,20","48,3",16:30:00,191,"61,80",99,03:17:00,29,15:46:00,"1015,5","1018,0",00:12:00,"1012,9",17:29:00,,,,"12,77"
20/09/20,2090,"21,30","25,9",13:22:00,"16,8",05:25:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,0","0,0","4,90","30,6",13:16:00,163,"61,62",84,23:33:00,43,11:53:00,"1016,9","1017,8",22:41:00,"1015,9",17:53:00,,,,"11,34"
21/09/20,2091,"20,80","25,8",12:12:00,"15,8",07:27:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,4","0,0","4,00","38,6",14:58:00,143,"73,28",87,07:29:00,49,11:46:00,"1017,3","1018,2",22:32:00,"1016,5",17:06:00,,,,"10,78"
22/09/20,2092,"20,20","24,5",14:21:00,"15,7",08:14:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,8","0,0","4,30","33,8",14:37:00,139,"78,30",90,02:38:00,60,13:26:00,"1015,9","1017,9",00:26:00,"1014,2",18:01:00,,,,"10,16"
23/09/20,2093,"20,60","27,9",13:46:00,"15,2",07:29:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,3","0,0","3,10","32,2",16:38:00,161,"71,81",92,02:56:00,41,13:30:00,"1013,8","1015,0",00:01:00,"1011,9",16:26:00,,,,"10,63"
24/09/20,2094,"21,70","26,8",18:17:00,"16,1",06:36:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,4","0,0","5,20","33,8",16:44:00,211,"63,93",88,01:39:00,43,16:26:00,"1013,6","1014,7",01:13:00,"1011,7",18:24:00,,,,"11,71"
25/09/20,2095,"19,40","23,3",00:00:00,"13,8",23:53:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,0","0,0","10,90","56,3",15:28:00,321,"41,95",67,05:53:00,25,15:07:00,"1016,2","1021,5",23:48:00,"1012,9",03:37:00,,,,"9,35"
26/09/20,2096,"17,70","23,4",15:28:00,"12,3",07:41:00,N/A,N/A,N/A,N/A,N/A,"0,60","0,0","0,0","6,40","32,2",12:15:00,249,"45,85",60,01:52:00,32,15:28:00,"1016,7","1021,4",00:13:00,"1010,5",23:58:00,,,,"7,70"
27/09/20,2097,"18,70","23,3",14:36:00,"12,5",23:28:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,3","0,0","11,70","48,3",08:34:00,314,"41,84",68,23:28:00,18,14:20:00,"1012,1","1016,6",23:58:00,"1008,7",02:12:00,,,,"8,68"
28/09/20,2098,"17,30","22,2",15:02:00,"12,4",04:46:00,N/A,N/A,N/A,N/A,N/A,"1,10","0,0","0,0","7,00","30,6",05:40:00,216,"47,85",68,23:22:00,33,11:50:00,"1017,5","1020,7",23:59:00,"1015,5",06:00:00,,,,"7,27"
29/09/20,2099,"16,20","22,2",15:36:00,"10,5",06:08:00,N/A,N/A,N/A,N/A,N/A,"2,10","0,0","0,0","3,80","27,4",15:49:00,167,"68,61",89,23:44:00,53,10:26:00,"1020,3","1021,9",10:37:00,"1018,6",17:27:00,,,,"6,21"
30/09/20,2100,"17,10","23,1",15:30:00,"11,5",08:15:00,N/A,N/A,N/A,N/A,N/A,"1,20","0,0","0,0","4,20","25,7",14:35:00,172,"81,54",95,06:55:00,63,12:17:00,"1017,2","1019,9",00:05:00,"1015,0",23:43:00,,,,"7,15"
01/10/20,2101,"19,30","27,6",14:20:00,"12,5",07:08:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,0","0,0","4,40","32,2",14:57:00,116,"66,13",97,05:17:00,28,13:53:00,"1010,1","1015,1",00:00:00,"1006,1",23:59:00,,,,"9,32"
02/10/20,2102,"17,00","21,6",05:09:00,"9,3",22:59:00,N/A,N/A,N/A,N/A,N/A,"1,30","0,0","9,6","9,00","62,8",12:37:00,227,"55,59",86,14:37:00,41,20:27:00,"997,5","1006,1",00:00:00,"992,4",13:39:00,,,,"7,05"
03/10/20,2103,"14,90","22,1",16:07:00,"7,7",07:12:00,N/A,N/A,N/A,N/A,N/A,"3,50","0,0","0,0","4,00","27,4",23:03:00,215,"51,10",78,07:10:00,30,14:22:00,"1005,5","1011,0",23:23:00,"999,9",00:09:00,,,,"4,88"
04/10/20,2104,"15,80","23,3",16:51:00,"7,7",08:01:00,N/A,N/A,N/A,N/A,N/A,"2,50","0,0","0,0","6,30","40,2",16:55:00,248,"49,46",78,08:02:00,26,18:03:00,"1009,4","1013,2",23:55:00,"1006,7",15:38:00,,,,"5,80"
05/10/20,2105,"14,80","21,5",14:16:00,"9,5",03:54:00,N/A,N/A,N/A,N/A,N/A,"3,50","0,0","0,0","4,60","29,0",09:23:00,188,"58,18",80,06:40:00,31,14:13:00,"1016,9","1022,5",23:30:00,"1013,1",00:01:00,,,,"4,84"
06/10/20,2106,"16,60","24,3",13:30:00,"8,5",05:39:00,N/A,N/A,N/A,N/A,N/A,"1,80","0,0","0,0","4,30","32,2",13:23:00,195,"58,68",81,02:23:00,30,12:52:00,"1021,9","1023,2",11:08:00,"1020,6",17:16:00,,,,"6,57"
07/10/20,2107,"20,40","28,4",14:59:00,"14,0",05:15:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,1","0,0","3,70","22,5",16:18:00,217,"56,74",78,07:24:00,36,12:45:00,"1022,3","1025,4",23:59:00,"1020,9",04:58:00,,,,"10,42"
08/10/20,2108,"18,10","23,2",14:01:00,"13,0",08:14:00,N/A,N/A,N/A,N/A,N/A,"0,30","0,0","0,0","5,10","33,8",14:54:00,175,"81,82",94,23:06:00,65,12:36:00,"1025,2","1026,7",10:15:00,"1023,5",16:53:00,,,,"8,07"
09/10/20,2109,"19,10","23,6",13:29:00,"14,2",08:27:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,8","0,0","4,90","22,5",13:50:00,183,"86,95",97,07:43:00,71,14:28:00,"1023,4","1024,8",00:10:00,"1022,5",16:47:00,,,,"9,10"
10/10/20,2110,"18,10","23,2",15:13:00,"14,4",07:55:00,N/A,N/A,N/A,N/A,N/A,"0,20","0,0","0,0","4,20","33,8",23:42:00,203,"81,11",96,04:15:00,56,22:40:00,"1023,4","1024,7",10:15:00,"1021,7",17:36:00,,,,"8,11"
11/10/20,2111,"16,60","20,3",15:21:00,"12,9",08:32:00,N/A,N/A,N/A,N/A,N/A,"1,80","0,0","0,0","19,60","69,2",23:06:00,345,"41,99",57,00:00:00,29,17:13:00,"1022,6","1024,0",02:17:00,"1020,4",16:56:00,,,,"6,56"
12/10/20,2112,"15,60","20,6",16:59:00,"10,7",23:23:00,N/A,N/A,N/A,N/A,N/A,"2,70","0,0","0,0","13,10","75,6",00:14:00,320,"49,41",72,23:27:00,32,14:48:00,"1021,7","1022,9",01:10:00,"1020,1",16:53:00,,,,"5,62"
13/10/20,2113,"16,50","23,6",13:24:00,"9,9",04:04:00,N/A,N/A,N/A,N/A,N/A,"1,90","0,0","0,0","5,80","32,2",15:16:00,183,"61,36",80,07:23:00,39,13:20:00,"1015,8","1020,6",00:02:00,"1012,7",17:33:00,,,,"6,47"
14/10/20,2114,"16,30","19,3",14:28:00,"13,1",23:48:00,N/A,N/A,N/A,N/A,N/A,"2,00","0,0","0,0","10,50","48,3",11:49:00,333,"48,10",68,01:09:00,31,17:01:00,"1011,6","1015,1",23:59:00,"1010,1",05:26:00,,,,"6,34"
15/10/20,2115,"14,80","19,3",16:03:00,"11,3",06:33:00,N/A,N/A,N/A,N/A,N/A,"3,50","0,0","0,0","9,90","48,3",14:11:00,330,"40,06",53,01:35:00,27,15:09:00,"1015,8","1018,5",23:53:00,"1014,7",02:22:00,,,,"4,80"
16/10/20,2116,"12,90","17,1",16:35:00,"8,0",23:59:00,N/A,N/A,N/A,N/A,N/A,"5,50","0,0","0,0","8,20","43,5",04:17:00,300,"48,52",75,23:10:00,31,12:24:00,"1018,9","1020,7",23:46:00,"1017,6",16:38:00,,,,"2,85"
17/10/20,2117,"11,60","18,1",13:07:00,"5,9",07:50:00,N/A,N/A,N/A,N/A,N/A,"6,70","0,0","0,0","4,00","32,2",13:50:00,171,"70,88",90,23:01:00,48,12:53:00,"1019,4","1021,7",23:53:00,"1017,8",15:49:00,,,,"1,64"
18/10/20,2118,"13,20","20,4",13:09:00,"5,3",21:04:00,N/A,N/A,N/A,N/A,N/A,"5,10","0,0","0,0","2,60","24,1",14:55:00,144,"77,25",100,21:03:00,48,12:27:00,"1022,9","1024,2",23:43:00,"1021,7",00:05:00,,,,"3,21"
19/10/20,2119,"14,10","19,9",14:12:00,"8,4",08:12:00,N/A,N/A,N/A,N/A,N/A,"4,20","0,0","0,0","3,60","30,6",14:44:00,159,"84,06",100,22:36:00,1,22:39:00,"1022,8","1024,3",00:07:00,"1021,3",17:19:00,,,,"4,11"
20/10/20,2120,"17,00","20,2",14:09:00,"14,2",04:26:00,N/A,N/A,N/A,N/A,N/A,"1,40","0,0","0,0","2,00","17,7",12:20:00,101,"89,95",96,04:29:00,74,14:24:00,"1017,8","1021,6",00:00:00,"1013,2",23:58:00,,,,"6,95"
21/10/20,2121,"18,40","25,3",14:30:00,"15,0",08:36:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,0","0,0","4,10","33,8",16:35:00,193,"83,30",97,00:29:00,48,14:26:00,"1012,7","1015,4",23:51:00,"1010,3",05:35:00,,,,"8,35"
22/10/20,2122,"17,80","20,5",13:32:00,"16,2",00:35:00,N/A,N/A,N/A,N/A,N/A,"0,60","0,0","2,0","3,70","19,3",11:38:00,334,"88,23",97,23:40:00,78,01:48:00,"1015,9","1017,9",23:26:00,"1014,3",08:03:00,,,,"7,78"
23/10/20,2123,"17,80","24,1",15:40:00,"12,2",08:49:00,N/A,N/A,N/A,N/A,N/A,"0,50","0,0","0,0","4,10","32,2",13:30:00,257,"66,60",97,05:23:00,33,15:03:00,1020,"1024,5",23:56:00,"1017,6",00:20:00,,,,"7,80"
24/10/20,2124,"15,60","20,7",15:41:00,"10,6",08:45:00,N/A,N/A,N/A,N/A,N/A,"2,80","0,0","0,0","4,20","30,6",12:58:00,171,"57,85",82,23:39:00,39,13:00:00,"1023,8","1025,9",10:35:00,"1021,2",23:51:00,,,,"5,56"
25/10/20,2125,"16,30","24,8",15:36:00,"7,9",07:10:00,N/A,N/A,N/A,N/A,N/A,"2,00","0,0","0,0","4,70","32,2",13:00:00,201,"55,11",77,00:09:00,32,15:37:00,"1015,9","1021,4",00:00:00,"1011,2",23:48:00,,,,"6,30"
26/10/20,2126,"15,10","18,3",14:44:00,"8,6",23:08:00,N/A,N/A,N/A,N/A,N/A,"3,20","0,0","0,0","8,30","37,0",10:53:00,316,"45,32",70,04:07:00,30,14:34:00,"1014,8","1020,0",23:17:00,"1010,0",01:34:00,,,,"5,15"
27/10/20,2127,"13,40","18,3",12:14:00,"8,4",07:08:00,N/A,N/A,N/A,N/A,N/A,"5,00","0,0","0,0","5,00","35,4",14:59:00,181,"49,15",67,22:29:00,35,11:57:00,"1019,3","1020,5",22:46:00,"1017,8",16:17:00,,,,"3,37"
28/10/20,2128,"14,40","21,3",13:30:00,"8,2",04:37:00,N/A,N/A,N/A,N/A,N/A,"4,00","0,0","0,0","4,10","25,7",12:21:00,195,"59,48",74,04:36:00,41,12:19:00,"1022,4","1025,9",23:59:00,"1019,7",02:43:00,,,,"4,38"
29/10/20,2129,"14,50","20,7",14:53:00,"9,4",07:45:00,N/A,N/A,N/A,N/A,N/A,"3,80","0,0","0,0","3,60","24,1",13:34:00,180,"71,85",91,23:03:00,52,14:04:00,"1027,5","1029,2",10:21:00,"1025,7",00:28:00,,,,"4,51"
30/10/20,2130,"14,10","22,7",13:59:00,"8,4",07:57:00,N/A,N/A,N/A,N/A,N/A,"4,20","0,0","0,0","2,90","24,1",15:35:00,209,"77,23",94,06:00:00,52,12:22:00,"1027,5","1028,7",09:44:00,"1026,1",14:51:00,,,,"4,12"
31/10/20,2131,"14,70","22,4",13:30:00,"8,6",06:26:00,N/A,N/A,N/A,N/A,N/A,"3,60","0,0","0,0","3,20","24,1",14:30:00,205,"74,93",91,01:46:00,46,11:02:00,"1026,1","1027,6",00:15:00,"1024,6",14:45:00,,,,"4,72"
01/11/20,2132,"15,80","23,8",11:47:00,"9,3",07:41:00,N/A,N/A,N/A,N/A,N/A,"2,50","0,0","0,0","3,20","24,1",12:35:00,215,"66,17",88,00:30:00,35,11:43:00,"1025,1","1026,2",09:22:00,"1023,8",16:12:00,,,,"5,80"
02/11/20,2133,"14,70","22,6",12:46:00,"8,5",07:51:00,N/A,N/A,N/A,N/A,N/A,"3,70","0,0","0,0","2,80","22,5",14:30:00,201,"76,72",96,23:03:00,56,10:42:00,1024,"1025,1",00:00:00,"1022,5",15:02:00,,,,"4,67"
03/11/20,2134,"15,40","19,4",13:50:00,"10,7",01:57:00,N/A,N/A,N/A,N/A,N/A,"2,90","0,0","0,0","5,20","20,9",15:35:00,3,"79,44",98,03:31:00,61,21:15:00,"1026,2","1027,5",21:20:00,"1024,7",00:26:00,,,,"5,39"
04/11/20,2135,"11,10","15,2",00:00:00,"9,0",08:29:00,N/A,N/A,N/A,N/A,N/A,"7,30","0,0","54,2","9,90","37,0",14:33:00,3,"90,40",96,05:47:00,62,00:00:00,"1024,4","1026,7",23:52:00,"1022,9",14:04:00,,,,"1,05"
05/11/20,2136,"13,20","16,5",20:34:00,"11,3",09:32:00,N/A,N/A,N/A,N/A,N/A,"5,20","0,0","75,2","11,80","37,0",19:43:00,6,"93,54",98,16:24:00,86,06:52:00,"1026,4","1028,5",09:40:00,"1023,7",19:42:00,,,,"3,16"
06/11/20,2137,"16,50","17,3",15:00:00,"15,1",01:00:00,N/A,N/A,N/A,N/A,N/A,"1,90","0,0","1,4","9,90","40,2",07:14:00,28,"96,81",99,07:23:00,1,20:45:00,"1024,3","1026,2",10:04:00,"1021,2",23:56:00,,,,"6,48"
07/11/20,2138,"15,50","18,3",07:14:00,"11,1",23:45:00,N/A,N/A,N/A,N/A,N/A,"2,80","0,0","21,2","7,90","46,7",07:10:00,170,"91,74",98,03:47:00,69,21:37:00,"1021,1","1025,0",23:24:00,"1016,6",06:53:00,,,,"5,50"
08/11/20,2139,"12,70","18,3",16:02:00,"8,2",08:11:00,N/A,N/A,N/A,N/A,N/A,"5,60","0,0","0,0","2,00","14,5",14:46:00,204,"87,44",97,06:28:00,65,13:56:00,"1024,7","1026,5",10:05:00,"1023,3",16:46:00,,,,"2,70"
09/11/20,2140,"13,10","19,6",12:03:00,"7,8",06:51:00,N/A,N/A,N/A,N/A,N/A,"5,30","0,0","0,0","1,80","19,3",13:36:00,227,"86,35",98,00:31:00,55,12:01:00,"1024,2","1025,9",22:40:00,"1022,9",14:55:00,,,,"3,05"
10/11/20,2141,"14,10","19,6",12:15:00,"10,2",07:00:00,N/A,N/A,N/A,N/A,N/A,"4,20","0,0","0,0","2,20","19,3",13:23:00,177,"82,06",95,00:02:00,53,11:44:00,"1027,3","1029,7",23:45:00,"1025,5",01:37:00,,,,"4,11"
11/11/20,2142,"12,50","17,9",12:40:00,"7,8",07:17:00,N/A,N/A,N/A,N/A,N/A,"5,80","0,0","0,0","2,90","25,7",15:31:00,187,"86,94",97,22:25:00,66,14:58:00,"1027,3","1029,7",00:28:00,"1025,0",16:04:00,,,,"2,49"
12/11/20,2143,"12,50","19,5",14:43:00,"8,3",07:06:00,N/A,N/A,N/A,N/A,N/A,"5,90","0,0","0,0","2,30","16,1",13:57:00,207,"87,51",98,00:20:00,54,14:24:00,1025,"1026,3",00:52:00,"1023,7",14:38:00,,,,"2,47"
13/11/20,2144,"13,10","18,9",13:53:00,"9,3",03:48:00,N/A,N/A,N/A,N/A,N/A,"5,20","0,0","0,0","1,80","19,3",13:56:00,181,"89,69",99,04:01:00,69,13:58:00,"1023,6","1024,9",00:07:00,"1021,9",15:16:00,,,,"3,09"
14/11/20,2145,"13,60","16,4",12:37:00,"10,7",08:10:00,N/A,N/A,N/A,N/A,N/A,"4,70","0,0","0,0","2,10","14,5",11:43:00,213,"94,90",99,03:33:00,83,12:20:00,"1022,9","1024,3",00:00:00,"1021,8",15:21:00,,,,"3,59"
15/11/20,2146,"16,50","21,7",18:53:00,"9,7",07:36:00,N/A,N/A,N/A,N/A,N/A,"1,90","0,0","0,2","3,80","27,4",18:48:00,216,"80,14",99,03:01:00,57,18:49:00,1021,"1022,3",00:00:00,"1019,5",15:51:00,,,,"6,47"
16/11/20,2147,"17,00","22,6",12:49:00,"13,6",07:54:00,N/A,N/A,N/A,N/A,N/A,"1,30","0,0","0,0","3,40","25,7",14:43:00,153,"78,75",95,23:45:00,57,12:44:00,"1023,3","1027,6",22:56:00,"1019,6",04:46:00,,,,"7,01"
17/11/20,2148,"14,10","19,2",12:54:00,"9,6",07:34:00,N/A,N/A,N/A,N/A,N/A,"4,30","0,0","0,0","1,40","17,7",13:21:00,150,"66,43",96,23:22:00,48,08:56:00,"1028,2","1029,5",22:26:00,"1027,1",01:12:00,,,,"4,07"
18/11/20,2149,"14,30","18,3",14:57:00,"11,6",20:46:00,N/A,N/A,N/A,N/A,N/A,"4,00","0,0","0,0","2,50","16,1",14:27:00,182,"89,67",97,00:02:00,76,14:47:00,"1029,3","1030,6",23:03:00,"1028,0",15:38:00,,,,"4,31"
19/11/20,2150,"15,90","22,7",15:07:00,"10,4",08:16:00,N/A,N/A,N/A,N/A,N/A,"2,40","0,0","0,0","3,80","32,2",23:52:00,303,"78,55",96,00:00:00,51,14:34:00,"1031,1","1032,7",10:54:00,"1030,0",16:18:00,,,,"5,92"
20/11/20,2151,"12,80","18,7",14:54:00,"7,8",08:20:00,N/A,N/A,N/A,N/A,N/A,"5,50","0,0","0,0","3,20","30,6",10:58:00,310,"54,18",73,18:23:00,34,14:54:00,"1029,5","1031,3",00:07:00,"1027,7",15:44:00,,,,"2,82"
21/11/20,2152,"8,90","16,0",13:56:00,"3,3",05:49:00,N/A,N/A,N/A,N/A,N/A,"9,50","0,0","0,0","1,00","19,3",14:04:00,127,"66,06",74,02:03:00,49,11:23:00,1031,"1032,6",21:35:00,"1029,4",02:22:00,,,,"0,00"
22/11/20,2153,"8,20","15,2",13:54:00,"3,1",07:41:00,N/A,N/A,N/A,N/A,N/A,"10,10","0,0","0,0","1,70","17,7",11:58:00,170,"64,06",70,16:38:00,60,08:37:00,"1030,6","1032,1",00:02:00,"1028,6",15:53:00,,,,"0,00"
23/11/20,2154,"8,80","15,1",14:09:00,"4,7",06:25:00,N/A,N/A,N/A,N/A,N/A,"9,50","0,0","0,0","2,50","20,9",13:58:00,180,"82,21",97,03:14:00,59,00:07:00,"1030,3","1031,7",09:48:00,"1028,9",15:50:00,,,,"0,00"
24/11/20,2155,"8,50","14,9",15:12:00,"4,9",06:32:00,N/A,N/A,N/A,N/A,N/A,"9,80","0,0","0,0","2,00","24,1",15:02:00,188,"88,19",97,01:06:00,64,15:03:00,"1025,4","1029,3",00:00:00,"1022,2",23:59:00,,,,"0,00"
25/11/20,2156,"9,00","16,3",14:31:00,"3,8",08:06:00,N/A,N/A,N/A,N/A,N/A,"9,30","0,0","0,0","1,70","17,7",14:55:00,153,"84,22",97,05:24:00,50,14:36:00,"1019,8","1022,3",00:00:00,"1017,8",16:01:00,,,,"0,00"
26/11/20,2157,"12,30","15,1",23:59:00,"9,2",00:12:00,N/A,N/A,N/A,N/A,N/A,"6,00","0,0","4,8","4,40","24,1",23:29:00,347,"93,05",97,23:31:00,90,00:00:00,"1017,5","1019,3",00:07:00,"1015,6",23:40:00,,,,"2,29"
27/11/20,2158,"14,30","15,7",01:04:00,"9,3",23:05:00,N/A,N/A,N/A,N/A,N/A,"4,00","0,0","18,0","12,60","51,5",18:28:00,65,"90,58",96,23:17:00,78,20:05:00,"1011,4","1016,1",00:47:00,"1007,3",19:56:00,,,,"4,33"
28/11/20,2159,"12,20","14,9",16:26:00,"9,3",03:12:00,N/A,N/A,N/A,N/A,N/A,"6,20","0,0","1,6","6,10","25,7",10:10:00,359,"83,14",97,00:04:00,68,17:04:00,"1008,3","1013,4",23:59:00,"1006,0",05:15:00,,,,"2,18"
29/11/20,2160,"11,70","17,2",14:52:00,"8,3",23:35:00,N/A,N/A,N/A,N/A,N/A,"6,60","0,0","0,6","1,80","17,7",01:43:00,75,"88,00",98,07:58:00,62,14:56:00,"1017,9","1022,5",23:42:00,"1013,4",00:00:00,,,,"1,73"
30/11/20,2161,"10,80","17,6",15:08:00,"6,8",05:24:00,N/A,N/A,N/A,N/A,N/A,"7,50","0,0","0,0","1,30","16,1",14:07:00,211,"89,70",98,02:07:00,71,14:55:00,"1024,3","1025,9",23:31:00,"1022,3",00:39:00,,,,"0,83"
01/12/20,2162,"11,20","16,3",14:04:00,"6,2",07:59:00,N/A,N/A,N/A,N/A,N/A,"7,20","0,0","0,2","2,80","30,6",21:08:00,210,"82,21",98,00:00:00,44,21:18:00,"1021,6","1026,0",00:05:00,"1016,5",23:57:00,,,,"1,16"
02/12/20,2163,"10,00","13,0",00:15:00,"7,9",22:42:00,N/A,N/A,N/A,N/A,N/A,"8,40","0,0","0,0","12,20","57,9",11:03:00,328,"53,00",79,03:12:00,39,09:45:00,"1015,6","1018,3",23:49:00,"1013,3",06:38:00,,,,"0,00"
03/12/20,2164,"8,30","12,3",13:58:00,"3,8",07:22:00,N/A,N/A,N/A,N/A,N/A,"10,00","0,0","0,0","5,10","38,6",02:20:00,241,"56,56",75,19:34:00,37,13:38:00,1012,"1018,2",00:01:00,"1002,5",23:56:00,,,,"0,00"
04/12/20,2165,"9,20","13,4",00:56:00,"2,4",00:00:00,N/A,N/A,N/A,N/A,N/A,"9,20","0,0","0,0","7,10","59,5",03:48:00,254,"58,36",84,10:24:00,35,00:52:00,"997,3","1002,9",00:07:00,"994,7",14:49:00,,,,"0,00"
05/12/20,2166,"7,10","11,7",13:19:00,"1,7",03:38:00,N/A,N/A,N/A,N/A,N/A,"11,30","0,0","0,0","4,70","30,6",13:38:00,307,"55,45",79,03:15:00,33,14:42:00,"1002,2","1006,4",22:28:00,"997,4",00:39:00,,,,"0,00"
06/12/20,2167,"9,50","13,6",13:43:00,"4,1",08:54:00,N/A,N/A,N/A,N/A,N/A,"8,80","0,0","0,0","5,10","32,2",14:44:00,268,"53,41",74,00:03:00,40,14:47:00,"1007,9","1010,6",22:38:00,"1005,8",02:43:00,,,,"0,00"
07/12/20,2168,"11,40","16,7",16:18:00,"7,5",04:47:00,N/A,N/A,N/A,N/A,N/A,"6,90","0,0","0,2","7,10","40,2",00:49:00,214,"61,96",73,22:30:00,47,16:10:00,"1006,4","1010,2",00:00:00,"1004,0",15:06:00,,,,"1,45"
08/12/20,2169,"10,70","12,6",12:19:00,"7,3",04:59:00,N/A,N/A,N/A,N/A,N/A,"7,60","0,0","0,0","8,00","35,4",07:01:00,295,"53,95",74,02:15:00,42,16:29:00,"1007,4","1014,0",23:54:00,"1003,5",04:02:00,,,,"0,71"
09/12/20,2170,"11,00","13,5",16:21:00,"7,8",07:49:00,N/A,N/A,N/A,N/A,N/A,"7,40","0,0","0,0","7,60","49,9",05:15:00,301,"47,63",58,07:47:00,39,11:59:00,"1015,6","1017,3",20:52:00,"1013,2",02:45:00,,,,"0,97"
10/12/20,2171,"11,40","18,4",15:51:00,"7,1",09:12:00,N/A,N/A,N/A,N/A,N/A,"6,90","0,0","0,0","4,80","46,7",15:40:00,272,"63,66",81,23:56:00,44,14:35:00,"1010,5","1016,1",00:00:00,"1007,5",14:18:00,,,,"1,39"
11/12/20,2172,"13,50","19,3",19:37:00,"8,3",02:58:00,N/A,N/A,N/A,N/A,N/A,"4,80","0,0","4,0","5,40","45,1",23:18:00,251,"78,57",96,06:02:00,42,22:47:00,"1006,9","1012,3",00:21:00,"1004,5",17:58:00,,,,"3,51"
12/12/20,2173,"13,90","17,9",00:00:00,"8,1",23:43:00,N/A,N/A,N/A,N/A,N/A,"4,40","0,0","0,0","9,40","51,5",09:56:00,313,"53,01",74,23:42:00,39,11:49:00,1011,"1015,9",23:57:00,"1006,6",00:49:00,,,,"3,91"
13/12/20,2174,"10,70","19,1",13:20:00,"5,2",07:46:00,N/A,N/A,N/A,N/A,N/A,"7,60","0,0","0,0","2,30","19,3",14:02:00,220,"71,73",93,23:44:00,40,11:27:00,"1016,1","1017,3",20:17:00,"1015,1",05:06:00,,,,"0,75"
14/12/20,2175,"9,60","13,8",14:54:00,"6,4",06:47:00,N/A,N/A,N/A,N/A,N/A,"8,70","0,0","0,0","2,00","16,1",14:59:00,217,"90,77",97,21:42:00,81,14:40:00,"1014,8","1016,5",00:00:00,"1013,4",14:02:00,,,,"0,00"
15/12/20,2176,"11,60","19,2",15:19:00,"6,6",08:43:00,N/A,N/A,N/A,N/A,N/A,"6,70","0,0","0,0","3,60","24,1",13:07:00,204,"82,44",98,06:33:00,43,15:20:00,"1016,4","1019,6",23:41:00,"1014,1",02:23:00,,,,"1,61"
16/12/20,2177,"8,50","15,2",14:37:00,"4,3",08:18:00,N/A,N/A,N/A,N/A,N/A,"9,80","0,0","0,0","2,50","22,5",15:26:00,195,"83,52",96,04:16:00,57,15:24:00,"1019,3","1021,4",23:51:00,"1017,6",14:59:00,,,,"0,00"
17/12/20,2178,"9,30","16,3",14:11:00,"4,5",02:51:00,N/A,N/A,N/A,N/A,N/A,"9,00","0,0","0,0","1,20","16,1",16:08:00,31,"82,82",96,22:42:00,58,14:12:00,1024,"1026,8",21:27:00,"1021,2",01:36:00,,,,"0,00"
